SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
532819,MINDTREE LTD,A ,Q,739.00,786.85,735.85,771.55,768.00,739.00,1314,27270,21035832.00,,INE018I01017,15-Apr-20,,
532820,ELAND       ,XT,Q,3.39,3.40,3.25,3.25,3.25,3.42,6,1010,3354.00,,INE311H01018,15-Apr-20,,
532822,IDEA        ,A ,Q,4.41,4.88,4.04,4.24,4.24,4.10,117778,61050699,270404386.00,,INE669E01016,15-Apr-20,,
532823,EURO CERAMIC,Z ,Q,0.65,0.65,0.65,0.65,0.65,0.62,6,30600,19890.00,,INE649H01011,15-Apr-20,,
532826,RAJ TELE    ,B ,Q,37.40,37.40,30.30,33.00,33.00,32.50,6,7,226.00,,INE952H01027,15-Apr-20,,
532827,PAGE INDUSTR,A ,Q,16599.55,17068.10,16539.55,16818.00,16844.00,16504.95,579,6789,114496252.00,,INE761H01022,15-Apr-20,,
532828,AMD INDUS   ,B ,Q,11.26,11.26,11.26,11.26,11.26,11.00,1,100,1126.00,,INE005I01014,15-Apr-20,,
532829,LEHAR       ,X ,Q,17.15,19.90,17.15,19.85,19.90,18.75,57,5576,109114.00,,INE976H01018,15-Apr-20,,
532830,ASTRAL POLY ,A ,Q,964.00,964.00,906.00,910.90,912.45,922.45,316,1722,1594837.00,,INE006I01046,15-Apr-20,,
532832,INDBUL REAL ,A ,Q,46.00,47.35,46.00,47.35,47.35,45.10,911,143844,6785855.00,,INE069I01010,15-Apr-20,,
532834,CAMLINFINE  ,B ,Q,46.50,47.95,43.70,43.70,43.70,45.95,713,21147,953179.00,,INE052I01032,15-Apr-20,,
532835,ICRA        ,B ,Q,2481.60,2481.60,2259.00,2367.90,2377.75,2377.55,118,400,947736.00,,INE725G01011,15-Apr-20,,
532839,DISH TV     ,A ,Q,4.89,4.91,4.50,4.51,4.51,4.73,2665,868281,4031676.00,,INE836F01026,15-Apr-20,,
532841,SAHYA INDU  ,X ,Q,71.90,73.50,70.00,72.80,71.75,70.00,101,13524,970216.00,,INE280H01015,15-Apr-20,,
532842,SREE RAYALA ,B ,Q,97.00,97.00,92.00,93.10,93.10,93.00,60,289,27194.00,,INE917H01012,15-Apr-20,,
532843,FORTIS      ,A ,Q,125.00,125.15,120.10,120.90,120.90,123.30,1346,50590,6192958.00,,INE061F01013,15-Apr-20,,
532845,TGBHOTELS   ,B ,Q,2.10,2.10,2.10,2.10,2.10,2.10,2,1280,2688.00,,INE797H01018,15-Apr-20,,
532848,DELTA CORP  ,A ,Q,72.00,72.00,66.30,67.55,67.55,69.70,2714,160059,11098749.00,,INE124G01033,15-Apr-20,,
532851,INSECTCID   ,B ,Q,376.55,376.55,376.55,376.55,376.55,358.65,5,91,34266.00,,INE070I01018,15-Apr-20,,
532852,MCD HOLDING ,B ,Q,18.51,18.51,18.51,18.51,18.51,16.83,19,11693,216437.00,,INE836H01014,15-Apr-20,,
532853,ASAHI SONG  ,B ,Q,91.10,91.50,87.55,90.85,91.50,83.20,193,3507,318361.00,,INE228I01012,15-Apr-20,,
532854,NITIN FIRE  ,Z ,Q,0.35,0.35,0.35,0.35,0.35,0.34,7,3213,1124.00,,INE489H01020,15-Apr-20,,
532855,HARYA CAPFIN,X ,Q,28.15,28.15,28.15,28.15,28.15,29.60,1,500,14075.00,,INE928H01019,15-Apr-20,,
532856,TIME TECHNO ,A ,Q,31.20,33.30,30.90,31.75,32.05,31.45,198,14533,464852.00,,INE508G01029,15-Apr-20,,
532859,HGSL        ,B ,Q,516.00,521.75,507.85,508.25,507.85,516.00,66,1182,605831.00,,INE170I01016,15-Apr-20,,
532864,NELCAST     ,B ,Q,41.30,47.55,40.30,46.30,46.30,39.90,608,23677,1050851.00,,INE189I01024,15-Apr-20,,
532865,MEGHMANI    ,A ,Q,45.40,49.90,45.10,46.75,46.75,44.15,2299,214052,10235606.00,,INE974H01013,15-Apr-20,,
532867,V2RETAIL    ,B ,Q,55.20,61.00,55.20,56.95,56.95,58.10,1152,45555,2675452.00,,INE945H01013,15-Apr-20,,
532868,DLF LIMITED ,A ,Q,137.00,144.55,137.00,140.25,140.25,139.60,4551,438132,62001617.00,,INE271C01023,15-Apr-20,,
532872,SUNPHA ADV  ,A ,Q,140.05,148.00,132.60,137.85,137.85,136.90,6564,244320,34822967.00,,INE232I01014,15-Apr-20,,
532873,HOUSING DEV ,Z ,Q,1.80,1.90,1.72,1.90,1.90,1.81,280,334771,609549.00,,INE191I01012,15-Apr-20,,
532874,SURYACHAKRA ,Z ,Q,0.49,0.49,0.49,0.49,0.49,0.49,2,371,181.00,,INE274I01016,15-Apr-20,,
532875,ALLIED DIGIT,B ,Q,13.85,14.20,13.23,13.46,14.08,12.91,64,3361,45925.00,,INE102I01027,15-Apr-20,,
532878,ALPA LAB    ,B ,Q,26.40,26.67,23.00,26.40,26.65,24.25,868,58623,1514460.00,,INE385I01010,15-Apr-20,,
532880,OMAXE LTD   ,A ,Q,160.00,160.00,151.30,151.75,151.30,152.50,616,19204,2999766.00,,INE800H01010,15-Apr-20,,
532884,REFEX       ,B ,Q,41.80,42.55,39.00,40.65,40.80,40.95,766,42619,1755149.00,,INE056I01017,15-Apr-20,,
532885,CENTRAL BK  ,A ,Q,12.72,12.98,12.51,12.69,12.64,12.72,318,37814,483800.00,,INE483A01010,15-Apr-20,,
532886,SEL MANUF   ,Z ,Q,0.44,0.44,0.44,0.44,0.44,0.42,4,525,231.00,,INE105I01012,15-Apr-20,,
532888,ASIAN GRANIT,B ,Q,160.30,163.80,154.10,156.70,154.10,158.70,507,8078,1285482.00,,INE022I01019,15-Apr-20,,
532889,K.P.R. MILL ,A ,Q,416.00,418.75,398.00,418.75,418.75,380.70,34,258,105547.00,,INE930H01023,15-Apr-20,,
532890,TAKE SOLUT  ,A ,Q,58.20,58.20,58.20,58.20,58.20,52.95,30,6703,390114.00,,INE142I01023,15-Apr-20,,
532891,PURAVANKARA ,B ,Q,35.50,36.50,34.80,35.00,35.20,34.85,124,4098,145901.00,,INE323I01011,15-Apr-20,,
532892,MOTILALOFS  ,A ,Q,517.80,527.00,515.85,522.35,527.00,519.65,263,1254,653040.00,,INE338I01027,15-Apr-20,,
532893,VTM LTD     ,X ,Q,20.00,21.30,18.90,18.95,20.00,20.00,30,6288,122937.00,,INE222F01029,15-Apr-20,,
532894,IWIND ENERGY,B ,Q,2.27,2.27,2.27,2.27,2.27,2.07,1,100,227.00,,INE227G01018,15-Apr-20,,
532898,POWER GRID  ,A ,Q,161.80,163.70,158.50,159.60,159.60,160.15,3387,183965,29682339.00,,INE752E01010,15-Apr-20,,
532899,KAVERI SEED ,B ,Q,339.85,360.00,324.40,337.10,343.00,323.40,1886,41804,14082041.00,,INE455I01029,15-Apr-20,,
532900,PAISALO     ,B ,Q,166.70,166.70,160.70,160.70,160.70,169.15,5,249,40304.00,,INE420C01042,15-Apr-20,,
532902,CONSOL CONST,T ,Q,0.38,0.38,0.38,0.38,0.38,0.40,12,7163,2721.00,,INE429I01024,15-Apr-20,,
532904,SUPREME INFR,Z ,Q,7.98,8.78,7.98,8.00,8.00,8.40,11,3455,28828.00,,INE550H01011,15-Apr-20,,
532906,MAANALU     ,B ,Q,40.00,42.95,40.00,40.35,40.45,40.30,36,1994,81772.00,,INE215I01019,15-Apr-20,,
532907,ILFSENGG    ,Z ,Q,1.92,1.92,1.83,1.92,1.92,1.83,21,13516,25905.00,,INE369I01014,15-Apr-20,,
532911,PARLEIND    ,XT,Q,23.55,23.55,23.55,23.55,23.55,22.45,44,7541,177590.00,,INE272G01014,15-Apr-20,,
532914,ARCOTECH LTD,B ,Q,1.02,1.02,1.02,1.02,1.02,0.93,2,201,205.00,,INE574I01035,15-Apr-20,,
532915,RELIGARE ENT,B ,Q,26.50,26.50,24.00,26.45,26.50,25.25,216,47417,1170977.00,,INE621H01010,15-Apr-20,,
532916,BARAK VALL  ,T ,Q,9.40,9.40,9.40,9.40,9.40,9.88,3,370,3478.00,,INE139I01011,15-Apr-20,,
532918,RATHI BARS  ,X ,Q,9.49,9.49,8.00,8.33,8.00,8.86,13,5766,48252.00,,INE575I01016,15-Apr-20,,
532920,EMPEE DIST  ,Z ,Q,3.15,3.15,2.85,2.85,2.85,3.00,15,5945,17426.00,,INE180G01019,15-Apr-20,,
532921,ADANI PORTS ,A ,Q,268.00,279.25,266.00,268.95,267.10,262.95,5715,245826,67411560.00,,INE742F01042,15-Apr-20,,
532922,EDELWEISS   ,A ,Q,36.90,36.90,33.90,34.65,34.50,35.25,2304,206806,7207013.00,,INE532F01054,15-Apr-20,,
532923,RGL         ,B ,Q,225.00,230.00,225.00,230.00,230.00,220.05,44,202,45960.00,,INE722H01016,15-Apr-20,,
532924,KOLTEPATIL  ,B ,Q,123.40,131.30,112.00,123.20,129.00,121.90,259,3227,412802.00,,INE094I01018,15-Apr-20,,
532925,KAUSHAL INFR,B ,Q,0.39,0.39,0.39,0.39,0.39,0.36,1,100,39.00,,INE234I01010,15-Apr-20,,
532926,JYOTHYLAB   ,A ,Q,115.05,115.05,109.25,111.95,111.60,111.85,1356,17578,1985024.00,,INE668F01031,15-Apr-20,,
532927,ECLERX      ,A ,Q,416.60,466.55,411.35,446.05,443.00,407.40,516,4434,1974732.00,,INE738I01010,15-Apr-20,,
532928,TRIL        ,B ,Q,7.25,7.25,6.80,7.02,7.05,6.72,65,5208,36790.00,,INE763I01026,15-Apr-20,,
532929,BRIGADE     ,B ,Q,141.50,149.70,128.60,135.70,142.25,137.90,1612,27558,3826546.00,,INE791I01019,15-Apr-20,,
532930,BGR ENERGY  ,B ,Q,23.00,24.45,22.50,22.55,22.55,22.75,460,16046,371320.00,,INE661I01014,15-Apr-20,,
532932,MANAKSIA LTD,T ,Q,33.00,34.00,31.70,33.65,33.65,32.50,18,1695,56653.00,,INE015D01022,15-Apr-20,,
532933,PORWAL AUTO ,X ,Q,8.60,8.80,7.33,8.37,8.68,8.17,101,11529,98962.00,,INE386I01018,15-Apr-20,,
532934,PPAP        ,B ,Q,140.30,159.65,140.30,155.85,157.30,144.80,88,1420,219240.00,,INE095I01015,15-Apr-20,,
532935,ARIES AGRO  ,B ,Q,46.50,49.20,45.45,46.70,46.45,45.15,403,8098,384651.00,,INE298I01015,15-Apr-20,,
532937,KUANTUM     ,B ,Q,385.00,387.00,362.05,379.20,362.05,379.00,43,132,50257.00,,INE529I01013,15-Apr-20,,
532939,RPOWER      ,A ,Q,1.61,1.63,1.58,1.63,1.63,1.56,7032,5156642,8342124.00,,INE614G01033,15-Apr-20,,
532940,J KUMAR INFR,B ,Q,79.90,85.65,78.60,80.30,80.50,79.80,539,8168,675483.00,,INE576I01022,15-Apr-20,,
532941,CORDS CABLE ,B ,Q,32.40,32.75,30.30,31.85,32.50,29.90,48,4270,138036.00,,INE792I01017,15-Apr-20,,
532942,KNR CONST   ,A ,Q,187.30,200.15,186.50,194.50,193.25,185.75,356,4715,920981.00,,INE634I01029,15-Apr-20,,
532944,ONMOBILE    ,B ,Q,23.50,24.45,23.45,24.00,24.05,24.09,245,13157,317036.00,,INE809I01019,15-Apr-20,,
532945,SHRIRAM EPC ,B ,Q,2.90,2.90,2.81,2.90,2.90,2.64,21,6884,19851.00,,INE964H01014,15-Apr-20,,
532946,BANG        ,B ,Q,15.80,17.35,15.80,17.10,17.10,15.80,11,119,1992.00,,INE863I01016,15-Apr-20,,
532947,IRB INFRA   ,A ,Q,69.00,79.05,66.55,71.25,71.25,65.90,6279,487339,36408307.00,,INE821I01014,15-Apr-20,,
532951,GSS INFOTECH,B ,Q,24.15,24.15,22.00,22.25,22.05,23.05,386,14509,329594.00,,INE871H01011,15-Apr-20,,
532953,V GUARD IND ,A ,Q,166.35,166.60,158.70,159.15,159.75,159.25,671,14120,2289516.00,,INE951I01027,15-Apr-20,,
532955,RECLTD      ,A ,Q,90.00,93.40,87.85,90.35,90.20,87.90,2044,283574,25774833.00,,INE020B01018,15-Apr-20,,
532957,GOKAK TEXTI ,XT,Q,13.50,13.65,13.50,13.65,13.65,13.00,6,162,2196.00,,INE642I01014,15-Apr-20,,
532959,GAMMON INFRA,B ,Q,0.31,0.31,0.31,0.31,0.31,0.29,5,4335,1343.00,,INE181G01025,15-Apr-20,,
532960,IBVENTURES  ,B ,Q,97.25,100.70,93.10,93.75,93.75,96.55,981,28366,2741259.00,,INE274G01010,15-Apr-20,,
532966,TITAGARH WAG,B ,Q,33.35,35.25,33.00,33.80,33.80,33.65,867,49849,1710631.00,,INE615H01020,15-Apr-20,,
532967,KIRI DYES   ,B ,Q,298.45,299.20,280.25,281.85,280.25,294.95,303,2875,826456.00,,INE415I01015,15-Apr-20,,
532972,SANKHYA INFO,X ,Q,2.00,2.00,1.90,1.91,1.91,2.00,40,26856,51567.00,,INE877A01013,15-Apr-20,,
532974,ABML        ,B ,Q,22.35,24.95,22.05,22.85,23.10,22.05,467,17801,414115.00,,INE865C01022,15-Apr-20,,
532976,JAIBALA IND ,T ,Q,22.00,22.00,21.00,22.00,22.00,22.00,3,22,464.00,,INE091G01018,15-Apr-20,,
532977,BAJAJ AUTO  ,A ,Q,2400.00,2484.00,2321.15,2333.55,2349.95,2400.45,2784,16962,40995728.00,,INE917I01010,15-Apr-20,,
532978,BAJAJ FINSE ,A ,Q,4590.00,4662.80,4477.55,4600.70,4602.40,4489.75,5330,23806,109108944.00,,INE918I01018,15-Apr-20,,
532980,GOKUL REFOIL,B ,Q,9.45,9.45,8.62,9.00,9.00,8.63,44,1803,15912.00,,INE020J01029,15-Apr-20,,
532983,RPG LIFESCI ,B ,Q,237.70,257.00,235.00,238.35,239.00,234.95,311,4051,982787.00,,INE105J01010,15-Apr-20,,
532985,KOTAK SENSEX,B ,Q,325.00,327.00,312.00,314.73,315.00,317.71,63,1770,564737.00,,INF373I01031,15-Apr-20,,
532986,NIRAJ CEMENT,XT,Q,36.40,36.85,34.45,36.75,36.85,35.10,66,25173,915554.00,,INE368I01016,15-Apr-20,,
532987,RANE BRAKE  ,B ,Q,403.50,410.00,395.00,398.05,399.00,394.45,188,1096,440096.00,,INE244J01017,15-Apr-20,,
532988,RANE ENGVL  ,B ,Q,169.05,179.95,166.35,170.00,170.00,168.00,13,304,52570.00,,INE222J01013,15-Apr-20,,
532992,CHL LTD     ,X ,Q,5.44,5.44,5.20,5.20,5.20,5.44,3,120,629.00,,INE790D01020,15-Apr-20,,
532994,ARCHIDPLY IN,B ,Q,17.70,19.05,16.10,18.20,18.00,16.75,45,2464,43389.00,,INE877I01016,15-Apr-20,,
532997,KSK ENERGY  ,B ,Q,0.35,0.35,0.33,0.33,0.33,0.34,69,230174,76744.00,,INE143H01015,15-Apr-20,,
532998,LEHIL       ,B ,Q,21.70,25.80,21.70,23.90,23.90,23.90,5,9,222.00,,INE947I01017,15-Apr-20,,
533001,SOMI CONVEY ,B ,Q,11.82,13.59,11.82,13.25,13.59,12.71,5,684,8634.00,,INE323J01019,15-Apr-20,,
533006,BIRLA COTSYN,Z ,Q,0.08,0.08,0.08,0.08,0.08,0.08,13,83498,6679.00,,INE655I01024,15-Apr-20,,
533007,LGB FORGE   ,B ,Q,1.95,2.14,1.90,2.07,2.07,1.95,39,14523,27988.00,,INE201J01017,15-Apr-20,,
533008,OCL IRON&ST ,T ,Q,2.00,2.14,2.00,2.14,2.14,2.05,6,3300,6652.00,,INE196J01019,15-Apr-20,,
533012,LANDMRK PRO ,B ,Q,1.35,1.37,1.35,1.37,1.37,1.25,3,20,27.00,,INE197J01017,15-Apr-20,,
533014,SICAGEN IND ,B ,Q,12.11,14.09,12.11,14.09,14.09,13.09,3,325,3937.00,,INE176J01011,15-Apr-20,,
533022,20 MICRONS  ,B ,Q,26.30,29.80,25.50,27.80,27.65,26.30,230,5617,154744.00,,INE144J01027,15-Apr-20,,
533023,WABCO       ,A ,Q,6316.50,6350.90,6316.50,6343.10,6340.40,6287.90,20,38,240651.00,,INE342J01019,15-Apr-20,,
533029,ALKALI      ,B ,Q,39.90,39.90,36.75,36.75,36.75,36.00,83,799,30234.00,,INE773I01017,15-Apr-20,,
533033,ISGEC       ,B ,Q,246.00,250.00,239.20,239.95,240.00,243.90,183,5609,1371197.00,,INE858B01029,15-Apr-20,,
533047,INDIAN MET  ,B ,Q,127.00,129.45,126.15,127.70,128.00,126.20,231,3120,398584.00,,INE919H01018,15-Apr-20,,
533056,VEDAVAAG    ,X ,Q,19.50,19.70,18.50,19.00,19.00,18.30,41,4116,77691.00,,INE359B01010,15-Apr-20,,
533080,MOLDTKPACK  ,B ,Q,168.75,170.85,161.00,166.90,165.00,163.15,256,4352,729850.00,,INE893J01029,15-Apr-20,,
533088,MAH HOLIDAY ,A ,Q,138.45,139.70,135.15,135.70,135.70,138.10,359,3055,419923.00,,INE998I01010,15-Apr-20,,
533095,BENGLA& ASM ,B ,Q,1130.00,1179.35,1109.40,1130.00,1130.00,1129.50,24,222,250736.00,,INE083K01017,15-Apr-20,,
533096,ADANI POWER ,A ,Q,29.80,31.15,29.10,29.35,29.35,29.65,1568,602492,18172980.00,,INE814H01011,15-Apr-20,,
533098,NHPC        ,A ,Q,21.70,23.60,21.70,22.20,22.20,21.65,1913,713339,16225129.00,,INE848E01016,15-Apr-20,,
533101,SURYAMBA SP ,X ,Q,46.50,46.50,41.50,43.75,41.50,43.00,4,5,221.00,,INE360J01011,15-Apr-20,,
533104,GLOBUS SPR  ,B ,Q,95.10,96.85,92.00,94.15,93.85,93.15,169,4082,386431.00,,INE615I01010,15-Apr-20,,
533106,OIL INDIA   ,A ,Q,89.00,90.95,86.60,88.50,88.50,89.20,3406,312660,27655394.00,,INE274J01014,15-Apr-20,,
533107,RNAVAL      ,T ,Q,1.34,1.38,1.27,1.31,1.32,1.33,194,241241,318097.00,,INE542F01012,15-Apr-20,,
533108,BHILWRA TEC ,X ,Q,4.67,4.67,4.24,4.46,4.49,4.45,12,1149,4979.00,,INE274K01012,15-Apr-20,,
533121,EXPLEOSOL   ,B ,Q,170.70,176.95,168.20,168.50,168.20,176.95,52,156,26961.00,,INE201K01015,15-Apr-20,,
533122,RTNPOWER    ,B ,Q,1.38,1.38,1.32,1.32,1.32,1.38,111,659487,871273.00,,INE399K01017,15-Apr-20,,
533137,DEN NETWORK ,B ,Q,34.60,34.80,33.80,34.10,34.10,33.15,50,1180,40586.00,,INE947J01015,15-Apr-20,,
533138,ASTEC LIFE  ,B ,Q,428.00,436.00,394.65,401.75,401.75,430.20,145,2400,975100.00,,INE563J01010,15-Apr-20,,
533144,COX KINGS   ,Z ,Q,0.69,0.69,0.66,0.69,0.69,0.66,24,51600,35396.00,,INE008I01026,15-Apr-20,,
533146,DLINK IND   ,B ,Q,79.00,79.00,69.35,71.35,70.45,76.10,427,9201,695784.00,,INE250K01012,15-Apr-20,,
533148,JSW ENERGY  ,A ,Q,41.20,41.85,39.85,40.60,40.60,41.35,897,63755,2588330.00,,INE121E01018,15-Apr-20,,
533149,ESSAR SECU  ,X ,Q,1.17,1.17,1.17,1.17,1.17,1.12,3,102,119.00,,INE143K01019,15-Apr-20,,
533150,GODREJ PROP ,A ,Q,668.05,669.00,648.75,655.20,655.20,661.10,1530,14107,9309106.00,,INE484J01027,15-Apr-20,,
533151,D B CORP    ,A ,Q,88.90,88.90,82.00,82.50,82.50,83.90,1572,18962,1598535.00,,INE950I01011,15-Apr-20,,
533152,MBL INFRA   ,B ,Q,3.32,3.32,3.32,3.32,3.32,3.17,2,151,501.00,,INE912H01013,15-Apr-20,,
533155,JUBL FOOD   ,A ,Q,1394.90,1474.00,1351.50,1421.35,1417.25,1379.10,11374,77789,110270955.00,,INE797F01012,15-Apr-20,,
533156,VASCON ENG  ,B ,Q,8.00,8.30,7.87,7.87,7.87,8.28,1218,44497,358706.00,,INE893I01013,15-Apr-20,,
533157,SYNCOM HEAL ,T ,Q,0.84,0.84,0.84,0.84,0.84,0.80,8,11101,9324.00,,INE602K01014,15-Apr-20,,
533160,D B REALTY  ,B ,Q,3.92,4.06,3.68,4.04,4.06,3.87,452,538852,2161154.00,,INE879I01012,15-Apr-20,,
533161,EMMBI       ,B ,Q,61.00,61.60,61.00,61.60,61.60,56.00,11,204,12565.00,,INE753K01015,15-Apr-20,,
533162,HATHWAY CAB ,A ,Q,14.15,16.95,13.91,15.37,15.20,14.13,816,57191,900856.00,,INE982F01036,15-Apr-20,,
533163,ARSS INFRA  ,B ,Q,14.45,15.61,14.45,15.55,15.20,13.01,179,11250,171593.00,,INE267I01010,15-Apr-20,,
533164,TEXMO PIPES ,B ,Q,10.58,10.70,10.10,10.20,10.20,10.20,59,4027,42191.00,,INE141K01013,15-Apr-20,,
533166,SUNDARAMMUL ,B ,Q,1.13,1.23,1.13,1.22,1.22,1.18,15,42857,50504.00,,INE108E01023,15-Apr-20,,
533167,CORO ENGG   ,X ,Q,13.50,13.65,13.50,13.65,13.65,13.00,4,1847,24994.00,,INE312J01012,15-Apr-20,,
533168,ROSSELL IND ,B ,Q,41.55,41.55,41.55,41.55,41.55,39.60,149,6751,280504.00,,INE847C01020,15-Apr-20,,
533169,MAN INFRA   ,B ,Q,18.00,18.00,17.50,17.65,17.50,17.70,107,2888,51584.00,,INE949H01023,15-Apr-20,,
533170,TAMBOLI CAP ,XT,Q,31.00,32.05,31.00,32.05,32.05,30.60,3,130,4061.00,,INE864J01012,15-Apr-20,,
533172,IVZINGOLD   ,E ,Q,4499.85,4499.85,4499.85,4499.85,4499.85,4270.00,1,1,4499.00,,INF205K01361,15-Apr-20,,
533176,DQ ENT      ,T ,Q,1.23,1.23,1.23,1.23,1.23,1.20,2,1703,2094.00,,INE656K01010,15-Apr-20,,
533177,IL&FS TRANS ,Z ,Q,1.35,1.35,1.23,1.34,1.34,1.29,16,6123,8090.00,,INE975G01012,15-Apr-20,,
533179,PERSISTENT  ,A ,Q,516.00,530.00,495.00,502.65,502.65,509.95,369,2292,1172181.00,,INE262H01013,15-Apr-20,,
533181,INTRASOFT   ,B ,Q,23.20,23.20,23.20,23.20,23.20,24.40,7,461,10695.00,,INE566K01011,15-Apr-20,,
533189,GOENKA DIAM ,Z ,Q,0.25,0.25,0.25,0.25,0.25,0.25,6,28963,7240.00,,INE516K01024,15-Apr-20,,
533192,KCP SUGAR IN,B ,Q,12.26,12.26,11.65,12.11,12.11,12.42,30,5078,61578.00,,INE790B01024,15-Apr-20,,
533193,KIRLOSKAR EL,B ,Q,9.57,10.04,9.50,9.97,10.04,9.57,419,37062,369826.00,,INE134B01017,15-Apr-20,,
533202,NEH         ,X ,Q,0.72,0.87,0.72,0.85,0.85,0.80,44,60217,50764.00,,INE639K01016,15-Apr-20,,
533204,GBGLOBAL    ,B ,Q,8.26,8.26,8.26,8.26,8.26,8.69,1,1,8.00,,INE087J01028,15-Apr-20,,
533206,SJVN        ,A ,Q,22.60,23.70,21.70,22.35,22.35,21.60,995,197446,4503216.00,,INE002L01015,15-Apr-20,,
533207,JPINFRATEC  ,T ,Q,0.81,0.85,0.77,0.82,0.79,0.81,150,361825,290169.00,,INE099J01015,15-Apr-20,,
533208,EMAMI PAPER ,B ,Q,65.80,65.80,65.80,65.80,65.80,62.70,2,220,14476.00,,INE830C01026,15-Apr-20,,
533210,KRITI NUTRI ,X ,Q,17.75,18.75,17.15,18.25,18.65,17.25,132,17279,309872.00,,INE798K01010,15-Apr-20,,
533212,GKB OPHTHA  ,X ,Q,37.00,40.50,37.00,40.50,40.50,38.90,6,1289,50816.00,,INE265D01015,15-Apr-20,,
533216,TECHNOFAB   ,B ,Q,4.90,5.23,4.90,5.23,5.23,4.99,51,1080,5318.00,,INE509K01011,15-Apr-20,,
533217,HMVL        ,B ,Q,44.00,47.00,40.35,42.00,42.95,44.60,482,23690,999804.00,,INE871K01015,15-Apr-20,,
533218,EMAMIREAL   ,B ,Q,35.15,38.00,33.05,34.85,34.55,35.15,264,3945,139819.00,,INE778K01012,15-Apr-20,,
533227,ASIAN HTL E ,B ,Q,145.00,145.00,134.00,134.00,134.00,125.10,6,42,5639.00,,INE926K01017,15-Apr-20,,
533229,BAJAJCON    ,A ,Q,140.00,143.00,139.35,139.90,139.75,138.80,1777,18519,2605229.00,,INE933K01021,15-Apr-20,,
533230,HDFCMFGETF  ,E ,Q,4444.00,4949.00,4372.00,4547.83,4619.00,4405.75,438,1989,9120192.00,,INF179K01CN1,15-Apr-20,,
533239,PRAKASHSTL  ,T ,Q,0.21,0.21,0.21,0.21,0.21,0.20,3,2526,530.00,,INE696K01024,15-Apr-20,,
533244,ICICIGOLD   ,E ,Q,44.48,49.51,44.01,45.86,45.80,44.48,1711,45206,2159915.00,,INF109KC1NT3,15-Apr-20,,
533248,GPPL        ,A ,Q,55.10,57.25,55.10,56.05,56.00,54.60,396,11910,669038.00,,INE517F01014,15-Apr-20,,
533252,WELSPUN INV ,B ,Q,141.00,155.15,141.00,155.00,155.00,148.00,7,24,3566.00,,INE389K01018,15-Apr-20,,
533257,INDOSOLAR   ,Z ,Q,0.56,0.60,0.56,0.60,0.60,0.58,11,62270,34892.00,,INE866K01015,15-Apr-20,,
533259,SASTASUNDR  ,T ,Q,53.95,54.00,53.95,54.00,54.00,56.75,5,684,36921.00,,INE019J01013,15-Apr-20,,
533260,CAREERP     ,B ,Q,130.00,132.50,129.60,129.75,129.60,129.25,69,5503,723046.00,,INE521J01018,15-Apr-20,,
533261,EROS MEDIA  ,B ,Q,13.18,15.51,13.18,15.51,15.51,12.93,610,234239,3594408.00,,INE416L01017,15-Apr-20,,
533262,RAMKY INFRA ,B ,Q,26.60,31.20,26.60,31.20,31.20,26.00,650,17732,544256.00,,INE874I01013,15-Apr-20,,
533263,GREENPOWER  ,B ,Q,1.85,1.87,1.75,1.83,1.80,1.79,37,74476,136439.00,,INE999K01014,15-Apr-20,,
533265,GALLISPAT   ,B ,Q,18.85,21.65,18.40,21.55,20.80,18.05,215,5712,120824.00,,INE528K01029,15-Apr-20,,
533267,CANTABIL    ,B ,Q,213.30,215.00,207.95,214.95,215.00,212.15,448,3849,821560.00,,INE068L01016,15-Apr-20,,
533269,VATECH WABA ,A ,Q,94.70,94.70,94.70,94.70,94.70,90.20,32,5356,507213.00,,INE956G01038,15-Apr-20,,
533270,BEDMUTHA IN ,B ,Q,14.35,15.25,14.35,15.05,15.25,14.35,5,65,964.00,,INE844K01012,15-Apr-20,,
533271,ASHOKA      ,A ,Q,50.00,55.25,47.65,51.75,51.75,49.40,1823,99780,5290973.00,,INE442H01029,15-Apr-20,,
533272,CEBBCO      ,B ,Q,8.25,8.50,8.02,8.36,8.36,8.12,36,10261,84637.00,,INE209L01016,15-Apr-20,,
533273,OBEROI REAL ,A ,Q,298.80,315.50,297.00,310.20,311.35,297.30,1224,14672,4516157.00,,INE093I01010,15-Apr-20,,
533274,PRESTIGE    ,A ,Q,175.20,194.50,172.50,175.35,175.35,173.10,992,20365,3650353.00,,INE811K01011,15-Apr-20,,
533275,GYSCOAL     ,B ,Q,1.21,1.21,1.21,1.21,1.21,1.21,13,200,242.00,,INE482J01021,15-Apr-20,,
533278,COAL INDIA  ,A ,Q,146.30,151.55,146.00,146.85,146.85,145.90,4806,340461,50646723.00,,INE522F01014,15-Apr-20,,
533282,GRAVITA     ,B ,Q,37.50,37.85,35.00,35.50,35.60,35.90,113,1630,59040.00,,INE024L01027,15-Apr-20,,
533284,RPP INFRA   ,B ,Q,36.90,41.20,33.30,40.70,41.10,34.70,73,1856,70895.00,,INE324L01013,15-Apr-20,,
